Source	Utterance/Speech Name
Mozilla Common Voice	sample-099160.mp3
Mozilla Common Voice	sample-042315.mp3
Mozilla Common Voice	sample-061500.mp3
Mozilla Common Voice	sample-132609.mp3
Mozilla Common Voice	sample-155655.mp3
Mozilla Common Voice	sample-040166.mp3
Mozilla Common Voice	sample-021240.mp3
Mozilla Common Voice	sample-017889.mp3
Mozilla Common Voice	sample-088609.mp3
Mozilla Common Voice	sample-147901.mp3
Mozilla Common Voice	sample-188633.mp3
Mozilla Common Voice	sample-117074.mp3
Mozilla Common Voice	sample-100789.mp3
Mozilla Common Voice	sample-102009.mp3
Mozilla Common Voice	sample-146027.mp3
Mozilla Common Voice	sample-177844.mp3
Mozilla Common Voice	sample-153669.mp3
Mozilla Common Voice	sample-154153.mp3
Mozilla Common Voice	sample-081088.mp3
Mozilla Common Voice	sample-035333.mp3
Mozilla Common Voice	sample-056308.mp3
Mozilla Common Voice	sample-171116.mp3
Mozilla Common Voice	sample-068619.mp3
Mozilla Common Voice	sample-111446.mp3
Mozilla Common Voice	sample-086877.mp3
Mozilla Common Voice	sample-111985.mp3
Mozilla Common Voice	sample-011903.mp3
Mozilla Common Voice	sample-013231.mp3
Mozilla Common Voice	sample-148980.mp3
Mozilla Common Voice	sample-005264.mp3
Mozilla Common Voice	sample-103964.mp3
Mozilla Common Voice	sample-187318.mp3
Mozilla Common Voice	sample-083594.mp3
Mozilla Common Voice	sample-186740.mp3
Mozilla Common Voice	sample-052457.mp3
Mozilla Common Voice	sample-166910.mp3
Mozilla Common Voice	sample-073814.mp3
Mozilla Common Voice	sample-061988.mp3
Mozilla Common Voice	sample-193230.mp3
Mozilla Common Voice	sample-178941.mp3
Mozilla Common Voice	sample-089891.mp3
Mozilla Common Voice	sample-044850.mp3
Mozilla Common Voice	sample-045861.mp3
Mozilla Common Voice	sample-051147.mp3
Mozilla Common Voice	sample-104401.mp3
Mozilla Common Voice	sample-168651.mp3
Mozilla Common Voice	sample-028067.mp3
Mozilla Common Voice	sample-028878.mp3
Mozilla Common Voice	sample-163505.mp3
Mozilla Common Voice	sample-101232.mp3
Mozilla Common Voice	sample-039336.mp3
Mozilla Common Voice	sample-077566.mp3
Mozilla Common Voice	sample-038593.mp3
Mozilla Common Voice	sample-113271.mp3
Mozilla Common Voice	sample-055430.mp3
Mozilla Common Voice	sample-015979.mp3
Mozilla Common Voice	sample-061575.mp3
Mozilla Common Voice	sample-077453.mp3
Mozilla Common Voice	sample-003472.mp3
Mozilla Common Voice	sample-118467.mp3
Mozilla Common Voice	sample-088711.mp3
Mozilla Common Voice	sample-144224.mp3
Mozilla Common Voice	sample-160895.mp3
Mozilla Common Voice	sample-039175.mp3
Mozilla Common Voice	sample-042856.mp3
Mozilla Common Voice	sample-030959.mp3
Mozilla Common Voice	sample-038954.mp3
Mozilla Common Voice	sample-127423.mp3
Mozilla Common Voice	sample-142054.mp3
Mozilla Common Voice	sample-120251.mp3
Mozilla Common Voice	sample-047278.mp3
Mozilla Common Voice	sample-095704.mp3
Mozilla Common Voice	sample-119221.mp3
Mozilla Common Voice	sample-034315.mp3
Mozilla Common Voice	sample-090605.mp3
Mozilla Common Voice	sample-095739.mp3
Mozilla Common Voice	sample-173656.mp3
Mozilla Common Voice	sample-006174.mp3
Mozilla Common Voice	sample-141533.mp3
Mozilla Common Voice	sample-159296.mp3
Mozilla Common Voice	sample-085523.mp3
Mozilla Common Voice	sample-031766.mp3
Mozilla Common Voice	sample-186440.mp3
Mozilla Common Voice	sample-159136.mp3
Mozilla Common Voice	sample-100426.mp3
Mozilla Common Voice	sample-047872.mp3
Mozilla Common Voice	sample-031802.mp3
Mozilla Common Voice	sample-155225.mp3
Mozilla Common Voice	sample-119928.mp3
Mozilla Common Voice	sample-068726.mp3
Mozilla Common Voice	sample-191513.mp3
Mozilla Common Voice	sample-062770.mp3
Mozilla Common Voice	sample-174566.mp3
Mozilla Common Voice	sample-143897.mp3
Mozilla Common Voice	sample-192158.mp3
Mozilla Common Voice	sample-177497.mp3
Mozilla Common Voice	sample-158358.mp3
Mozilla Common Voice	sample-139907.mp3
Mozilla Common Voice	sample-174293.mp3
Mozilla Common Voice	sample-176966.mp3
Mozilla Common Voice	sample-107360.mp3
Mozilla Common Voice	sample-170115.mp3
Mozilla Common Voice	sample-150719.mp3
Mozilla Common Voice	sample-144594.mp3
Mozilla Common Voice	sample-079791.mp3
Mozilla Common Voice	sample-105438.mp3
Mozilla Common Voice	sample-192002.mp3
Mozilla Common Voice	sample-098682.mp3
Mozilla Common Voice	sample-155630.mp3
Mozilla Common Voice	sample-109156.mp3
Mozilla Common Voice	sample-023796.mp3
Mozilla Common Voice	sample-064177.mp3
Mozilla Common Voice	sample-074174.mp3
Mozilla Common Voice	sample-142853.mp3
Mozilla Common Voice	sample-156374.mp3
Mozilla Common Voice	sample-166454.mp3
Mozilla Common Voice	sample-073646.mp3
Mozilla Common Voice	sample-044770.mp3
Mozilla Common Voice	sample-033645.mp3
Mozilla Common Voice	sample-045368.mp3
Mozilla Common Voice	sample-007125.mp3
Mozilla Common Voice	sample-076497.mp3
Mozilla Common Voice	sample-150890.mp3
Mozilla Common Voice	sample-138737.mp3
Mozilla Common Voice	sample-096216.mp3
Mozilla Common Voice	sample-095147.mp3
Mozilla Common Voice	sample-090746.mp3
Mozilla Common Voice	sample-089950.mp3
Mozilla Common Voice	sample-151874.mp3
Mozilla Common Voice	sample-164413.mp3
Mozilla Common Voice	sample-130742.mp3
Mozilla Common Voice	sample-013487.mp3
Mozilla Common Voice	sample-043667.mp3
Mozilla Common Voice	sample-051378.mp3
Mozilla Common Voice	sample-134579.mp3
Mozilla Common Voice	sample-069673.mp3
Mozilla Common Voice	sample-124850.mp3
Mozilla Common Voice	sample-045375.mp3
Mozilla Common Voice	sample-173046.mp3
Mozilla Common Voice	sample-139231.mp3
Mozilla Common Voice	sample-145841.mp3
Mozilla Common Voice	sample-103401.mp3
Mozilla Common Voice	sample-046833.mp3
Mozilla Common Voice	sample-157914.mp3
Mozilla Common Voice	sample-064082.mp3
Mozilla Common Voice	sample-099653.mp3
Mozilla Common Voice	sample-039022.mp3
Mozilla Common Voice	sample-095474.mp3
Mozilla Common Voice	sample-098156.mp3
Mozilla Common Voice	sample-102257.mp3
Mozilla Common Voice	sample-173960.mp3
Mozilla Common Voice	sample-034142.mp3
Mozilla Common Voice	sample-132910.mp3
Mozilla Common Voice	sample-188092.mp3
Mozilla Common Voice	sample-113642.mp3
Mozilla Common Voice	sample-053049.mp3
Mozilla Common Voice	sample-033174.mp3
Mozilla Common Voice	sample-056795.mp3
Mozilla Common Voice	sample-173094.mp3
Mozilla Common Voice	sample-091002.mp3
Mozilla Common Voice	sample-124338.mp3
Mozilla Common Voice	sample-075320.mp3
Mozilla Common Voice	sample-093802.mp3
Mozilla Common Voice	sample-017047.mp3
Mozilla Common Voice	sample-011987.mp3
Mozilla Common Voice	sample-175606.mp3
Mozilla Common Voice	sample-100385.mp3
Mozilla Common Voice	sample-018791.mp3
Mozilla Common Voice	sample-113914.mp3
Mozilla Common Voice	sample-066679.mp3
Mozilla Common Voice	sample-064139.mp3
Mozilla Common Voice	sample-158296.mp3
Mozilla Common Voice	sample-128230.mp3
Mozilla Common Voice	sample-175982.mp3
Mozilla Common Voice	sample-102252.mp3
Mozilla Common Voice	sample-105367.mp3
Mozilla Common Voice	sample-086476.mp3
Mozilla Common Voice	sample-152256.mp3
Mozilla Common Voice	sample-035982.mp3
Mozilla Common Voice	sample-173450.mp3
Mozilla Common Voice	sample-034670.mp3
Mozilla Common Voice	sample-088851.mp3
Mozilla Common Voice	sample-046075.mp3
Mozilla Common Voice	sample-104467.mp3
Mozilla Common Voice	sample-114486.mp3
Mozilla Common Voice	sample-194233.mp3
Mozilla Common Voice	sample-023988.mp3
Mozilla Common Voice	sample-071897.mp3
Mozilla Common Voice	sample-113605.mp3
Mozilla Common Voice	sample-173200.mp3
Mozilla Common Voice	sample-150344.mp3
Mozilla Common Voice	sample-099467.mp3
Mozilla Common Voice	sample-014533.mp3
Mozilla Common Voice	sample-154331.mp3
Mozilla Common Voice	sample-037144.mp3
Mozilla Common Voice	sample-118118.mp3
Mozilla Common Voice	sample-052114.mp3
Mozilla Common Voice	sample-095275.mp3
Mozilla Common Voice	sample-092530.mp3
Mozilla Common Voice	sample-083713.mp3
Mozilla Common Voice	sample-140429.mp3
Mozilla Common Voice	sample-074387.mp3
Mozilla Common Voice	sample-074085.mp3
Mozilla Common Voice	sample-125614.mp3
Mozilla Common Voice	sample-023627.mp3
Mozilla Common Voice	sample-004977.mp3
Mozilla Common Voice	sample-007121.mp3
Mozilla Common Voice	sample-057765.mp3
Mozilla Common Voice	sample-076543.mp3
Mozilla Common Voice	sample-131375.mp3
Mozilla Common Voice	sample-072801.mp3
Mozilla Common Voice	sample-189032.mp3
Mozilla Common Voice	sample-071293.mp3
Mozilla Common Voice	sample-083499.mp3
Mozilla Common Voice	sample-144628.mp3
Mozilla Common Voice	sample-046162.mp3
Mozilla Common Voice	sample-158765.mp3
Mozilla Common Voice	sample-118425.mp3
Mozilla Common Voice	sample-126459.mp3
Mozilla Common Voice	sample-184958.mp3
Mozilla Common Voice	sample-148548.mp3
Mozilla Common Voice	sample-124870.mp3
Mozilla Common Voice	sample-149612.mp3
Mozilla Common Voice	sample-162355.mp3
Mozilla Common Voice	sample-024102.mp3
Mozilla Common Voice	sample-067648.mp3
Mozilla Common Voice	sample-176866.mp3
Mozilla Common Voice	sample-024362.mp3
Mozilla Common Voice	sample-120170.mp3
Mozilla Common Voice	sample-028209.mp3
Mozilla Common Voice	sample-088039.mp3
Mozilla Common Voice	sample-100794.mp3
Mozilla Common Voice	sample-047564.mp3
Mozilla Common Voice	sample-079275.mp3
Mozilla Common Voice	sample-186659.mp3
Mozilla Common Voice	sample-035797.mp3
Mozilla Common Voice	sample-091544.mp3
Mozilla Common Voice	sample-164582.mp3
Mozilla Common Voice	sample-188686.mp3
Mozilla Common Voice	sample-170894.mp3
Mozilla Common Voice	sample-092268.mp3
Mozilla Common Voice	sample-156519.mp3
Mozilla Common Voice	sample-075067.mp3
Mozilla Common Voice	sample-174239.mp3
Mozilla Common Voice	sample-033921.mp3
Mozilla Common Voice	sample-131700.mp3
Mozilla Common Voice	sample-031561.mp3
Mozilla Common Voice	sample-106919.mp3
Mozilla Common Voice	sample-100601.mp3
Mozilla Common Voice	sample-000777.mp3
Mozilla Common Voice	sample-108718.mp3
Mozilla Common Voice	sample-058873.mp3
Mozilla Common Voice	sample-110098.mp3
Mozilla Common Voice	sample-110420.mp3
Mozilla Common Voice	sample-150796.mp3
Mozilla Common Voice	sample-139151.mp3
Mozilla Common Voice	sample-010471.mp3
Mozilla Common Voice	sample-181072.mp3
Mozilla Common Voice	sample-002104.mp3
Mozilla Common Voice	sample-171626.mp3
Mozilla Common Voice	sample-006764.mp3
Mozilla Common Voice	sample-152138.mp3
Mozilla Common Voice	sample-156527.mp3
Mozilla Common Voice	sample-184003.mp3
Mozilla Common Voice	sample-188329.mp3
Mozilla Common Voice	sample-137908.mp3
Mozilla Common Voice	sample-079170.mp3
Mozilla Common Voice	sample-121669.mp3
Mozilla Common Voice	sample-057458.mp3
Mozilla Common Voice	sample-053920.mp3
Mozilla Common Voice	sample-118955.mp3
Mozilla Common Voice	sample-076709.mp3
Mozilla Common Voice	sample-139934.mp3
Mozilla Common Voice	sample-059991.mp3
Mozilla Common Voice	sample-118454.mp3
Mozilla Common Voice	sample-008180.mp3
Mozilla Common Voice	sample-057492.mp3
Mozilla Common Voice	sample-027905.mp3
Mozilla Common Voice	sample-096661.mp3
Mozilla Common Voice	sample-058466.mp3
Mozilla Common Voice	sample-033225.mp3
Mozilla Common Voice	sample-183130.mp3
Mozilla Common Voice	sample-040138.mp3
Mozilla Common Voice	sample-016677.mp3
Mozilla Common Voice	sample-080927.mp3
Mozilla Common Voice	sample-191016.mp3
Mozilla Common Voice	sample-170263.mp3
Mozilla Common Voice	sample-161768.mp3
Mozilla Common Voice	sample-107362.mp3
Mozilla Common Voice	sample-169509.mp3
Mozilla Common Voice	sample-056044.mp3
Mozilla Common Voice	sample-020890.mp3
Mozilla Common Voice	sample-058998.mp3
Mozilla Common Voice	sample-115289.mp3
Mozilla Common Voice	sample-068057.mp3
Mozilla Common Voice	sample-125080.mp3
Mozilla Common Voice	sample-178567.mp3
Mozilla Common Voice	sample-125942.mp3
Mozilla Common Voice	sample-039249.mp3
Mozilla Common Voice	sample-022294.mp3
Mozilla Common Voice	sample-141030.mp3
Mozilla Common Voice	sample-132606.mp3
Mozilla Common Voice	sample-046874.mp3
Mozilla Common Voice	sample-053913.mp3
Mozilla Common Voice	sample-002515.mp3
Mozilla Common Voice	sample-074200.mp3
Mozilla Common Voice	sample-040439.mp3
Mozilla Common Voice	sample-046536.mp3
Mozilla Common Voice	sample-011896.mp3
Mozilla Common Voice	sample-100410.mp3
Mozilla Common Voice	sample-128791.mp3
Mozilla Common Voice	sample-149843.mp3
Mozilla Common Voice	sample-089460.mp3
Mozilla Common Voice	sample-042603.mp3
Mozilla Common Voice	sample-003560.mp3
Mozilla Common Voice	sample-048527.mp3
Mozilla Common Voice	sample-015974.mp3
Mozilla Common Voice	sample-078552.mp3
Mozilla Common Voice	sample-003289.mp3
Mozilla Common Voice	sample-175284.mp3
Mozilla Common Voice	sample-163148.mp3
Mozilla Common Voice	sample-089555.mp3
Mozilla Common Voice	sample-160379.mp3
Mozilla Common Voice	sample-085020.mp3
Mozilla Common Voice	sample-046414.mp3
Mozilla Common Voice	sample-184372.mp3
Mozilla Common Voice	sample-119890.mp3
Mozilla Common Voice	sample-156545.mp3
Mozilla Common Voice	sample-170296.mp3
Mozilla Common Voice	sample-166541.mp3
Mozilla Common Voice	sample-085744.mp3
Mozilla Common Voice	sample-052737.mp3
Mozilla Common Voice	sample-092044.mp3
Mozilla Common Voice	sample-142359.mp3
Mozilla Common Voice	sample-026714.mp3
Mozilla Common Voice	sample-007662.mp3
Mozilla Common Voice	sample-040572.mp3
Mozilla Common Voice	sample-161331.mp3
Mozilla Common Voice	sample-008451.mp3
Mozilla Common Voice	sample-054978.mp3
Mozilla Common Voice	sample-167709.mp3
Mozilla Common Voice	sample-019877.mp3
Mozilla Common Voice	sample-131433.mp3
Mozilla Common Voice	sample-031574.mp3
Mozilla Common Voice	sample-035498.mp3
Mozilla Common Voice	sample-017918.mp3
Mozilla Common Voice	sample-149750.mp3
Mozilla Common Voice	sample-106523.mp3
Mozilla Common Voice	sample-015396.mp3
Mozilla Common Voice	sample-195019.mp3
Mozilla Common Voice	sample-085051.mp3
Mozilla Common Voice	sample-096104.mp3
Mozilla Common Voice	sample-091097.mp3
Mozilla Common Voice	sample-100516.mp3
Mozilla Common Voice	sample-010166.mp3
Mozilla Common Voice	sample-187860.mp3
Mozilla Common Voice	sample-126440.mp3
Mozilla Common Voice	sample-092028.mp3
Mozilla Common Voice	sample-084505.mp3
Mozilla Common Voice	sample-034892.mp3
Mozilla Common Voice	sample-152727.mp3
Mozilla Common Voice	sample-036844.mp3
Mozilla Common Voice	sample-058900.mp3
Mozilla Common Voice	sample-035673.mp3
Mozilla Common Voice	sample-137480.mp3
Mozilla Common Voice	sample-024776.mp3
Mozilla Common Voice	sample-000213.mp3
Mozilla Common Voice	sample-096970.mp3
Mozilla Common Voice	sample-129696.mp3
Mozilla Common Voice	sample-066557.mp3
Mozilla Common Voice	sample-107449.mp3
Mozilla Common Voice	sample-047736.mp3
Mozilla Common Voice	sample-152581.mp3
Mozilla Common Voice	sample-146152.mp3
Mozilla Common Voice	sample-017058.mp3
Mozilla Common Voice	sample-097709.mp3
Mozilla Common Voice	sample-156181.mp3
Mozilla Common Voice	sample-021710.mp3
Mozilla Common Voice	sample-013834.mp3
Mozilla Common Voice	sample-140290.mp3
Mozilla Common Voice	sample-022422.mp3
Mozilla Common Voice	sample-018062.mp3
Mozilla Common Voice	sample-068508.mp3
Mozilla Common Voice	sample-027216.mp3
Mozilla Common Voice	sample-052142.mp3
Mozilla Common Voice	sample-067600.mp3
Mozilla Common Voice	sample-032903.mp3
Mozilla Common Voice	sample-166346.mp3
Mozilla Common Voice	sample-113715.mp3
Mozilla Common Voice	sample-050454.mp3
Mozilla Common Voice	sample-091246.mp3
Mozilla Common Voice	sample-156548.mp3
Mozilla Common Voice	sample-179240.mp3
Mozilla Common Voice	sample-180007.mp3
Mozilla Common Voice	sample-134260.mp3
Mozilla Common Voice	sample-087039.mp3
Mozilla Common Voice	sample-135081.mp3
Mozilla Common Voice	sample-123625.mp3
Mozilla Common Voice	sample-165648.mp3
Mozilla Common Voice	sample-152139.mp3
Mozilla Common Voice	sample-001066.mp3
Mozilla Common Voice	sample-058477.mp3
Mozilla Common Voice	sample-129505.mp3
Mozilla Common Voice	sample-017852.mp3
Mozilla Common Voice	sample-087069.mp3
Mozilla Common Voice	sample-056157.mp3
Mozilla Common Voice	sample-003024.mp3
Mozilla Common Voice	sample-132376.mp3
Mozilla Common Voice	sample-136358.mp3
Mozilla Common Voice	sample-152735.mp3
Mozilla Common Voice	sample-185935.mp3
Mozilla Common Voice	sample-046855.mp3
Mozilla Common Voice	sample-065138.mp3
Mozilla Common Voice	sample-091768.mp3
Mozilla Common Voice	sample-010705.mp3
Mozilla Common Voice	sample-053377.mp3
Mozilla Common Voice	sample-176528.mp3
Mozilla Common Voice	sample-017614.mp3
Mozilla Common Voice	sample-170155.mp3
Mozilla Common Voice	sample-031255.mp3
Mozilla Common Voice	sample-089642.mp3
Mozilla Common Voice	sample-007533.mp3
Mozilla Common Voice	sample-162395.mp3
Mozilla Common Voice	sample-041408.mp3
Mozilla Common Voice	sample-108680.mp3
Mozilla Common Voice	sample-043512.mp3
Mozilla Common Voice	sample-137363.mp3
Mozilla Common Voice	sample-003577.mp3
Mozilla Common Voice	sample-138206.mp3
Mozilla Common Voice	sample-085627.mp3
Mozilla Common Voice	sample-130669.mp3
Mozilla Common Voice	sample-100459.mp3
Mozilla Common Voice	sample-105027.mp3
Mozilla Common Voice	sample-047363.mp3
Mozilla Common Voice	sample-082927.mp3
Mozilla Common Voice	sample-028000.mp3
Mozilla Common Voice	sample-017193.mp3
Mozilla Common Voice	sample-143190.mp3
Mozilla Common Voice	sample-093357.mp3
Mozilla Common Voice	sample-045966.mp3
Mozilla Common Voice	sample-111998.mp3
Mozilla Common Voice	sample-166480.mp3
Mozilla Common Voice	sample-127914.mp3
Mozilla Common Voice	sample-154758.mp3
Mozilla Common Voice	sample-092744.mp3
Mozilla Common Voice	sample-057066.mp3
Mozilla Common Voice	sample-015047.mp3
Mozilla Common Voice	sample-016793.mp3
Mozilla Common Voice	sample-012368.mp3
Mozilla Common Voice	sample-142627.mp3
Mozilla Common Voice	sample-185086.mp3
Mozilla Common Voice	sample-018729.mp3
Mozilla Common Voice	sample-047476.mp3
Mozilla Common Voice	sample-059346.mp3
Mozilla Common Voice	sample-119901.mp3
Mozilla Common Voice	sample-007453.mp3
Mozilla Common Voice	sample-044766.mp3
Mozilla Common Voice	sample-117337.mp3
Mozilla Common Voice	sample-090336.mp3
Mozilla Common Voice	sample-098517.mp3
Mozilla Common Voice	sample-071129.mp3
Mozilla Common Voice	sample-162339.mp3
Mozilla Common Voice	sample-065540.mp3
Mozilla Common Voice	sample-119442.mp3
Mozilla Common Voice	sample-074389.mp3
Mozilla Common Voice	sample-072797.mp3
Mozilla Common Voice	sample-087848.mp3
Mozilla Common Voice	sample-116754.mp3
Mozilla Common Voice	sample-001225.mp3
Mozilla Common Voice	sample-133055.mp3
Mozilla Common Voice	sample-176141.mp3
Mozilla Common Voice	sample-022169.mp3
Mozilla Common Voice	sample-042510.mp3
Mozilla Common Voice	sample-169574.mp3
Mozilla Common Voice	sample-176929.mp3
Mozilla Common Voice	sample-064899.mp3
Mozilla Common Voice	sample-117702.mp3
Mozilla Common Voice	sample-084562.mp3
Mozilla Common Voice	sample-195179.mp3
Mozilla Common Voice	sample-031326.mp3
Mozilla Common Voice	sample-161939.mp3
Mozilla Common Voice	sample-002963.mp3
Mozilla Common Voice	sample-100753.mp3
Mozilla Common Voice	sample-048361.mp3
Mozilla Common Voice	sample-056984.mp3
Mozilla Common Voice	sample-126281.mp3
Mozilla Common Voice	sample-181880.mp3
Mozilla Common Voice	sample-132392.mp3
Mozilla Common Voice	sample-054318.mp3
Mozilla Common Voice	sample-072387.mp3
Mozilla Common Voice	sample-191188.mp3
Mozilla Common Voice	sample-192886.mp3
Mozilla Common Voice	sample-039704.mp3
Mozilla Common Voice	sample-144180.mp3
Mozilla Common Voice	sample-138901.mp3
Mozilla Common Voice	sample-003455.mp3
Mozilla Common Voice	sample-167457.mp3
Mozilla Common Voice	sample-120186.mp3
Mozilla Common Voice	sample-150133.mp3
Mozilla Common Voice	sample-193594.mp3
Mozilla Common Voice	sample-042162.mp3
Mozilla Common Voice	sample-142693.mp3
Mozilla Common Voice	sample-125829.mp3
Mozilla Common Voice	sample-138639.mp3
Mozilla Common Voice	sample-193790.mp3
Mozilla Common Voice	sample-069664.mp3
Mozilla Common Voice	sample-078145.mp3
Mozilla Common Voice	sample-162332.mp3
Mozilla Common Voice	sample-105560.mp3
Mozilla Common Voice	sample-054191.mp3
Mozilla Common Voice	sample-012223.mp3
Mozilla Common Voice	sample-011990.mp3
Mozilla Common Voice	sample-004115.mp3
Mozilla Common Voice	sample-187096.mp3
Mozilla Common Voice	sample-052038.mp3
Mozilla Common Voice	sample-176981.mp3
Mozilla Common Voice	sample-063478.mp3
Mozilla Common Voice	sample-015138.mp3
Mozilla Common Voice	sample-097457.mp3
Mozilla Common Voice	sample-173981.mp3
Mozilla Common Voice	sample-195487.mp3
Mozilla Common Voice	sample-170982.mp3
Mozilla Common Voice	sample-107772.mp3
Mozilla Common Voice	sample-118755.mp3
Mozilla Common Voice	sample-070244.mp3
Mozilla Common Voice	sample-136146.mp3
Mozilla Common Voice	sample-052483.mp3
Mozilla Common Voice	sample-175990.mp3
Mozilla Common Voice	sample-006688.mp3
Mozilla Common Voice	sample-024115.mp3
Mozilla Common Voice	sample-095158.mp3
Mozilla Common Voice	sample-032684.mp3
Mozilla Common Voice	sample-186383.mp3
Mozilla Common Voice	sample-103052.mp3
Mozilla Common Voice	sample-066090.mp3
Mozilla Common Voice	sample-175587.mp3
Mozilla Common Voice	sample-019358.mp3
Mozilla Common Voice	sample-071608.mp3
Mozilla Common Voice	sample-157738.mp3
Mozilla Common Voice	sample-002567.mp3
Mozilla Common Voice	sample-088922.mp3
Mozilla Common Voice	sample-169804.mp3
Mozilla Common Voice	sample-095140.mp3
Mozilla Common Voice	sample-058554.mp3
Mozilla Common Voice	sample-051925.mp3
Mozilla Common Voice	sample-010136.mp3
Mozilla Common Voice	sample-022269.mp3
Mozilla Common Voice	sample-170605.mp3
Mozilla Common Voice	sample-103625.mp3
Mozilla Common Voice	sample-135444.mp3
Mozilla Common Voice	sample-061876.mp3
Mozilla Common Voice	sample-041722.mp3
Mozilla Common Voice	sample-127649.mp3
Mozilla Common Voice	sample-134460.mp3
Mozilla Common Voice	sample-124034.mp3
Mozilla Common Voice	sample-007393.mp3
Mozilla Common Voice	sample-158571.mp3
Mozilla Common Voice	sample-132610.mp3
Mozilla Common Voice	sample-124392.mp3
Mozilla Common Voice	sample-128570.mp3
Mozilla Common Voice	sample-118654.mp3
Mozilla Common Voice	sample-190214.mp3
Mozilla Common Voice	sample-171413.mp3
Mozilla Common Voice	sample-142828.mp3
Mozilla Common Voice	sample-117417.mp3
Mozilla Common Voice	sample-158857.mp3
Mozilla Common Voice	sample-027721.mp3
Mozilla Common Voice	sample-160778.mp3
Mozilla Common Voice	sample-130810.mp3
Mozilla Common Voice	sample-021715.mp3
Mozilla Common Voice	sample-091809.mp3
Mozilla Common Voice	sample-100838.mp3
Mozilla Common Voice	sample-173738.mp3
Mozilla Common Voice	sample-066413.mp3
Mozilla Common Voice	sample-051633.mp3
Mozilla Common Voice	sample-038931.mp3
Mozilla Common Voice	sample-051977.mp3
Mozilla Common Voice	sample-049953.mp3
Mozilla Common Voice	sample-122865.mp3
Mozilla Common Voice	sample-026692.mp3
Mozilla Common Voice	sample-096480.mp3
Mozilla Common Voice	sample-054224.mp3
Mozilla Common Voice	sample-160453.mp3
Mozilla Common Voice	sample-087147.mp3
Mozilla Common Voice	sample-007450.mp3
Mozilla Common Voice	sample-036745.mp3
Mozilla Common Voice	sample-068033.mp3
Mozilla Common Voice	sample-040789.mp3
Mozilla Common Voice	sample-102358.mp3
Mozilla Common Voice	sample-178903.mp3
Mozilla Common Voice	sample-113290.mp3
Mozilla Common Voice	sample-069261.mp3
Mozilla Common Voice	sample-192752.mp3
Mozilla Common Voice	sample-162500.mp3
Mozilla Common Voice	sample-151459.mp3
Mozilla Common Voice	sample-057476.mp3
Mozilla Common Voice	sample-046554.mp3
Mozilla Common Voice	sample-044155.mp3
Mozilla Common Voice	sample-060695.mp3
Mozilla Common Voice	sample-062742.mp3
Mozilla Common Voice	sample-089916.mp3
Mozilla Common Voice	sample-113762.mp3
Mozilla Common Voice	sample-126524.mp3
Mozilla Common Voice	sample-107349.mp3
Mozilla Common Voice	sample-022634.mp3
Mozilla Common Voice	sample-051701.mp3
Mozilla Common Voice	sample-124816.mp3
Mozilla Common Voice	sample-079371.mp3
Mozilla Common Voice	sample-089321.mp3
Mozilla Common Voice	sample-097649.mp3
Mozilla Common Voice	sample-080347.mp3
Mozilla Common Voice	sample-100824.mp3
Mozilla Common Voice	sample-050016.mp3
Mozilla Common Voice	sample-048635.mp3
Mozilla Common Voice	sample-085788.mp3
Mozilla Common Voice	sample-036400.mp3
Mozilla Common Voice	sample-182359.mp3
Mozilla Common Voice	sample-166861.mp3
Mozilla Common Voice	sample-127266.mp3
Mozilla Common Voice	sample-145164.mp3
Mozilla Common Voice	sample-111799.mp3
Mozilla Common Voice	sample-117435.mp3
Mozilla Common Voice	sample-022803.mp3
Mozilla Common Voice	sample-050362.mp3
Mozilla Common Voice	sample-002204.mp3
Mozilla Common Voice	sample-104288.mp3
Mozilla Common Voice	sample-179414.mp3
Mozilla Common Voice	sample-114598.mp3
Mozilla Common Voice	sample-051179.mp3
Mozilla Common Voice	sample-162337.mp3
Mozilla Common Voice	sample-010893.mp3
Mozilla Common Voice	sample-086744.mp3
Mozilla Common Voice	sample-170921.mp3
Mozilla Common Voice	sample-042046.mp3
Mozilla Common Voice	sample-073184.mp3
Mozilla Common Voice	sample-097540.mp3
Mozilla Common Voice	sample-060727.mp3
Mozilla Common Voice	sample-018366.mp3
Mozilla Common Voice	sample-122816.mp3
Mozilla Common Voice	sample-119219.mp3
Mozilla Common Voice	sample-066086.mp3
Mozilla Common Voice	sample-126659.mp3
Mozilla Common Voice	sample-134687.mp3
Mozilla Common Voice	sample-058383.mp3
Mozilla Common Voice	sample-161254.mp3
Mozilla Common Voice	sample-185134.mp3
Mozilla Common Voice	sample-090296.mp3
Mozilla Common Voice	sample-167192.mp3
Mozilla Common Voice	sample-108198.mp3
Mozilla Common Voice	sample-132837.mp3
Mozilla Common Voice	sample-167546.mp3
Mozilla Common Voice	sample-156350.mp3
Mozilla Common Voice	sample-087352.mp3
Mozilla Common Voice	sample-085872.mp3
Mozilla Common Voice	sample-089644.mp3
Mozilla Common Voice	sample-101238.mp3
Mozilla Common Voice	sample-189781.mp3
Mozilla Common Voice	sample-009069.mp3
Mozilla Common Voice	sample-076362.mp3
Mozilla Common Voice	sample-153224.mp3
Mozilla Common Voice	sample-190042.mp3
Mozilla Common Voice	sample-191441.mp3
Mozilla Common Voice	sample-053721.mp3
Mozilla Common Voice	sample-050675.mp3
Mozilla Common Voice	sample-038198.mp3
Mozilla Common Voice	sample-172199.mp3
